,directors_list,num_appearances,avg_critics_vote
8763,Miguel Arteta,9,5.144444444444444
10537,Robert Parrish,9,6.647777777777778
11497,Stefano Calvagna,9,2.5744444444444445
6170,John Flynn,9,6.042770202519256
10411,Rob Cohen,9,5.098888888888889
4322,George Miller,9,6.131111111111111
10546,Robert Rossen,9,7.1499999999999995
3224,Dziga Vertov,9,7.817777777777778
5699,Jean Girault,9,6.278771323660838
12291,Uli Edel,9,5.707777777777777
743,Andrew Lau,9,5.868888888888889
1355,Bigas Luna,9,5.5055555555555555
10008,Preston Sturges,9,7.007777777777778
6393,Jonathan Kaplan,9,5.826024714208372
7662,M. Night Shyamalan,9,5.734444444444445
10149,Ray Enright,9,6.552222222222222
4665,Giuseppe Piccioni,9,6.006666666666667
4440,Gianfranco Parolini,9,3.658888888888889
935,Anthony Hickox,9,4.805555555555555
8757,Mick Jackson,9,5.802222222222222
3640,Eugenio Cappuccio,9,5.336125690713655
12826,Youssef Chahine,9,7.331111111111111
7993,Mario Siciliano,9,3.708307930572357
5647,Jason Reitman,9,6.696666666666667
9558,Paul Greengrass,9,6.711111111111111
1810,Carmelo Bene,9,6.527777777777778
1660,Bryan Singer,9,6.3933333333333335
5508,James Mangold,9,6.568888888888889
5402,Jacques Demy,9,6.415555555555555
7728,Manetti Bros.,9,4.851111111111111
6234,John Madden,9,5.65
11828,Tanio Boccia (Amerigo Anton ),9,3.1855555555555557
9768,Peter Segal,9,4.998888888888889
11253,Sharunas Bartas,9,7.352222222222222
12710,Wong Kar-wai,9,7.2188888888888885
10865,Ryuhei Kitamura,9,5.610976289922018
2214,Claude Autant-Lara,9,6.711111111111111
5303,István Szabó,9,6.988339085529319
11257,Shawn Levy,9,4.345555555555555
11211,Sergio Rubini,9,6.17
1579,Brian Skiba,9,4.394805314303475
1587,Brian Yuzna,9,6.0793055950357955
7863,Marco Pontecorvo,9,4.220000000000001
2223,Claude Miller,9,6.774444444444445
6981,Kim Ji-woon,9,6.322222222222222
6958,Kevin Reynolds,9,6.483333333333333
12593,Wes Anderson,9,6.842222222222222
4626,Giulio Manfredonia,9,5.37
11198,Sergio Garrone,9,2.842222222222222
11201,Sergio Leone,9,7.131111111111112
6575,João César Monteiro,9,6.523333333333333
8818,Mike Rohl,9,3.8887073003765047
5980,Jim Sheridan,9,6.287777777777778
2834,David O. Russell,9,6.245555555555556
564,Allan Harmon,9,5.180295136673673
2146,Christopher Leitch,9,5.338907496710988
9407,Paolo Cavara,9,4.578888888888889
11630,Steve Rash,9,4.838907496710988
5359,Jack Conway,9,7.086108521097281
7231,Lee Friedlander,9,4.538939881015299
11625,Steve Miner,9,5.5811111111111105
4240,Gaspar Noé,9,6.141111111111112
6919,Kenny Ortega,9,4.414318537006578
5281,Isabel Coixet,9,5.922030820594646
7144,Larry Peerce,9,6.2444444444444445
5893,Jerry Lewis,9,7.603333333333334
10925,Salvatore Piscicelli,9,6.222222222222222
5482,James Franco,9,6.030450845953618
4227,Gary Nelson,9,6.177777777777778
6298,John Stockwell,9,4.656011386753865
9690,Peter Chelsom,9,5.759829124953921
5463,James Cameron,9,7.285555555555555
9347,Osvaldo Civirani,9,2.9633333333333334
2969,Denis Villeneuve,9,7.398888888888889
1423,Bob Clark,9,5.017777777777777
10832,Russ Meyer,9,5.8177833439160755
6057,Joe Johnston,9,5.79111111111111
4893,H. Bruce Humberstone,9,5.805555555555555
10700,Roland Emmerich,9,5.116666666666666
7191,Laurent Cantet,9,6.346094907872068
8505,Michael Caton-Jones,9,5.804362647302672
5481,James Foley,9,5.214444444444444
12702,Wolfgang Petersen,9,6.144444444444444
8606,Michael Miller,8,5.5
9233,Norma Bailey,8,4.079489521649132
1882,Chan-wook Park,8,7.34125
9349,Otar Iosseliani,8,7.67375
9406,Paolo Bianchini,8,4.2162500000000005
7068,Krzysztof Zanussi,8,6.0625
6250,John Murlowski,8,4.709058501979229
2188,Cinzia Th Torrini,8,4.263711924730713
10577,Robert Z. Leonard,8,6.85
5768,Jean-Pierre Dardenne,8,7.5024999999999995
2412,Curtis Bernhardt,8,6.8
4328,George P. Cosmatos,8,5.27
8608,Michael Moore,8,7.07
8231,Massimo Venier,8,5.1275
9200,Noah Baumbach,8,6.83875
1925,Charles Martin Smith,8,5.100970698683638
9381,Pablo Larrain,8,6.7975
10291,Richard C. Sarafian,8,6.4675
12861,Yves Simoneau,8,5.5367306647211345
994,Antonio Capuano,8,6.7475000000000005
1904,Charles Crichton,8,7.583535316153064
2229,Claude Zidi,8,6.20875
2350,Corso Salani,8,7.0625
11665,Steven Schachter,8,5.447565913958822
8711,Michel Gondry,8,6.43
9438,Paolo Sorrentino,8,6.8475
4493,Gil Junger,8,3.3665911879790764
8598,Michael Mann,8,7.49
3724,Fabrizio Ferraro,8,6.60375
7871,Marco Serafini,8,2.633148301628924
1037,Apichatpong Weerasethakul,8,6.57875
6135,John Bradshaw,8,5.244399668915868
11649,Steven Hilliard Stern,8,5.26232340194357
8756,Mick Garris,8,5.547929198302295
3949,Francesco Nuti,8,4.8774999999999995
927,Anthony C. Ferrante,8,3.4638009205725018
6296,John Stimpson,8,5.163830769517222
7135,Larry Clark,8,5.78625
7136,Larry Cohen,8,5.36125
10226,René Cardona jr.,8,4.29125
1965,Chen Kaige,8,6.60375
6242,John McNaughton,8,6.213477282081268
5823,Jeff Tremaine,8,3.2875
9244,Norman Z. McLeod,8,6.28125
4979,Harold Becker,8,5.52875
11697,Stuart Rosenberg,8,6.63125
1279,Ben Wheatley,8,6.01375
6950,Kevin Macdonald,8,6.76625
1482,Brad Anderson,8,5.808622061550543
5356,Jack Cardiff,8,5.8418914020528625
7707,Malcolm D. Lee,8,4.321806825780927
7499,Luc Dardenne,8,7.5024999999999995
9749,Peter Markle,8,5.291553413159397
12020,Tim Story,8,4.15125
4827,Guillaume Nicloux,8,6.303101484447843
9047,Nelo Risi,8,6.3023583541324
2746,David Fincher,8,6.8975
7520,Luca Miniero,8,4.52125
3370,Elisabetta Sgarbi,8,6.22875
2893,David Worth,8,4.625
1469,Boris Barnet,8,8.05875
12059,Tod Browning,8,6.78
9038,Neil LaBute,8,5.69125
2824,David Miller,8,6.648022838068229
9075,Nicholas Meyer,8,5.884991911503354
10489,Robert Guédiguian,8,7.02125
1540,Brian Brough,8,4.3143014115659915
12570,Waris Hussein,8,5.565616477834163
2808,David Mackay,8,5.630242363666114
5376,Jack Sholder,8,5.228637054936863
10542,Robert Redford,8,6.34875
8037,Mark Griffiths,8,4.706592795439298
1570,Brian Levant,8,4.20625
2783,David Jackson,8,4.9107035996864035
2780,David Hugh Jones,8,6.03875
4049,Frank Oz,8,6.57625
9723,Peter Hewitt,8,4.434283100913872
10080,Raja Gosnell,8,4.49625
4275,Geoff Murphy,8,5.375
11266,Sheldon Wilson,8,4.1579578991067585
8835,Miklos Jancso,8,6.975
8366,Maurice Pialat,8,7.7299999999999995
12065,Todd Haynes,8,6.9575
3129,Don Sharp,8,6.3998527457321215
8896,Mohsen Makhmalbaf,8,6.745
4978,Harmony Korine,8,6.32625
9934,Piero Vivarelli,8,4.11125
12178,Tonino Valerii,8,5.6825
8912,Monika Mitchell,8,3.9247704198143363
1328,Bernard Rose,8,5.204043385189266
12681,Wilson Yip,8,5.83125
6763,Karel Reisz,8,7.203749999999999
4928,Hamilton Luske,8,7.653103102429283
1340,Bertrand Blier,8,6.828749999999999
8085,Mark Waters,8,4.618677937018016
4917,Hal Hartley,8,6.605
3131,Don Taylor,8,5.845
12651,William Keighley,8,6.93625
8952,Márta Mészáros,8,7.64625
5273,Irving Rapper,8,5.7475000000000005
7597,Luigi Filippo D'Amico,8,5.27625
3123,Don Michael Paul,8,4.04908060364139
3109,Don Coscarelli,8,5.8375
1376,Bill L. Norton,8,6.5399382970014095
3315,Edward Zwick,8,5.59875
10009,Primo Zeglio,8,3.75
9860,Philippe De Broca,8,5.9625
1391,Bille August,8,5.479322140659291
10935,Sam Firstenberg,8,5.4175
12101,Tom Holland (II),8,5.78
6653,Julien Temple,8,6.19375
12620,William A. Graham,8,4.6875
12070,Todd Phillips,8,5.81
39,Abel Gance,8,6.7125
8495,Michael Bay,8,4.92
5541,James Wan,8,5.8637500000000005
2533,Daniel Calparsoro,8,6.6875
298,Aldo Lado,8,4.7925
7003,Kinji Fukasaku,8,6.703131471220483
1655,Bryan Forbes,8,6.0725
11339,Silvano Agosti,8,6.49875
12294,Ulli Baumann,8,4.0414620764438665
4715,Gore Verbinski,8,6.07625
8777,Mikael Salomon,8,3.9146781933232804
8005,Marita Grabiak,8,4.843131011900519
8291,Matteo Garrone,8,7.233750000000001
3598,Ernie Barbarash,8,4.839118362642086
5706,Jean Rollin,8,4.445607746353428
6397,Jonathan Lynn,8,5.85625
2599,Daniele Gaglianone,8,7.52125
9640,Pedro Costa,8,7.24375
11379,Simon West,8,4.5675
295,Aldo Fabrizi,8,5.27
1683,Buster Keaton,8,8.21
4692,Glenn Jordan,8,6.25
7346,Lewis R. Foster,8,5.881188939985498
7348,Lewis Teague,8,5.775
12876,Zack Snyder,8,5.54125
7425,Lodovico Gasparini,8,3.15
9677,Peter Berg,8,5.9675
12494,Vittorio De Sisti,8,4.157580907345142
11898,Terry Cunningham,8,4.779627825305435
1135,Asghar Farhadi,8,7.325
9580,Paul McGuigan,8,6.32
2434,Cédric Klapisch,8,5.93875
1084,Arnaud Desplechin,8,6.58625
12285,Ugo Gregoretti,8,5.8
5431,Jake Helgren,8,5.468426587273613
5738,Jean-Jacques Annaud,8,6.735
1068,Armand Mastroianni,8,4.175641402052863
9604,Paul Thomas Anderson,8,7.34375
8790,Mike Figgis,8,5.91125
741,Andrew L. Stone,8,7.08375
651,Andrea Bianchi,8,3.395
11309,Shunji Iwai,8,7.416098969146358
6475,Joseph H. Lewis,8,7.155
7123,Lana Wachowski,7,5.601428571428571
12348,Valerio Zurlini,7,6.91126028083671
6878,Kelly Reichardt,7,7.391428571428571
6353,Jon M. Chu,7,4.16
6358,Jon Turteltaub,7,4.967142857142856
10451,Robert Benton,7,6.485714285714286
1366,Bill Duke,7,6.021428571428571
8072,Mark Rosman,7,4.817125116013732
12122,Tom Shadyac,7,5.257142857142857
7075,Kurt Neumann,7,5.3977004410050275
105,Adrian Lyne,7,5.788571428571429
12297,Ulrich Seidl,7,7.4628571428571435
12173,Tonino Cervi,7,4.4957142857142856
6330,Jon Avnet,7,5.26
6329,Jon Amiel,7,5.513510283057374
1308,Benoît Jacquot,7,6.805714285714286
6801,Karola Meeder,7,3.550978103329038
10427,Rob Minkoff,7,5.782857142857142
1318,Bernard Borderie,7,6.142857142857143
11884,Terence Hill,7,4.826952141904376
3972,Francis Lawrence,7,5.215714285714285
11879,Terence Davies,7,7.434285714285714
6767,Karen Arthur,7,6.332857142857143
8929,Morgan Spurlock,7,6.461283458316202
1336,Bert I. Gordon,7,5.218484142979581
24,Aaron Norris,7,4.1657142857142855
12130,Tom Tykwer,7,5.154922086606773
1449,Bobby Farrelly,7,6.03
8213,Massimo Franciosa,7,4.1657142857142855
9255,Nuri Bilge Ceylan,7,7.395714285714286
10484,Robert Fuest,7,5.726317489696478
6307,John Turturro,7,6.517142857142857
10332,Richard Marquand,7,6.125714285714286
1621,Brunello Rondi,7,4.744285714285715
10566,Robert Vince,7,4.142857142857143
1125,Arturo Ripstein,7,7.167142857142857
4259,Gene Kelly,7,7.1085714285714285
8016,Mark Atkins,7,2.5806082247979667
9096,Nick Lyon,7,2.7456450965437544
8740,Michele Placido,7,5.698571428571428
10359,Richard T. Heffron,7,6.073527785775505
1577,Brian Robbins,7,4.757142857142857
11984,Ti West,7,5.521428571428571
4338,George Seaton,7,6.681428571428571
1605,Bruce LaBruce,7,6.545714285714285
62,Adam McKay,7,5.7
1020,Antonio Pietrangeli,7,7.114285714285714
6282,John Schultz,7,4.194856876235979
4030,Frank Coraci,7,4.814285714285715
6556,José Mojica Marins (Zé do Caixão),7,6.5470209335342275
6583,Juan Bosch,7,4.571428571428571
6244,John McTiernan,7,6.441428571428572
1441,Bob Rafelson,7,6.325714285714286
4222,Gary Harvey,7,4.41447529875662
8708,Michel Deville,7,6.904285714285714
8209,Massimo Dallamano,7,5.32
12203,Tony Richardson,7,6.632857142857143
4297,George Clooney,7,6.261428571428572
1911,Charles Grosvenor,7,5.142857142857143
10550,Robert Schwentke,7,5.0842857142857145
12076,Todor Chapkanov,7,3.7068101884618834
6288,John Singleton,7,5.634285714285714
1102,Arthur Allan Seidelman,7,5.436470237706426
10522,Robert Mandel,7,5.732857142857143
6624,Julian Jarrold,7,5.981428571428571
6383,Jonathan Frakes,7,5.047142857142857
1716,Cameron Crowe,7,5.862857142857143
10585,Roberto Andò,7,6.04
1699,Béla Tarr,7,7.961428571428572
6410,Jonathan Wright,7,3.374353240084917
4001,Franco Brusati,7,6.684285714285714
12300,Ulu Grosbard,7,6.882857142857143
10991,Sandor Stern,7,4.857142857142857
2641,Dante Lam,7,6.1456266327029585
9490,Patrice Chéreau,7,6.805714285714286
9651,Pen-ek Ratanaruang,7,7.774285714285715
9655,Penny Marshall,7,5.747142857142857
7145,Larry Shaw,7,4.428571428571429
8519,Michael Damian,7,3.5954753663951773
5503,James Keach,7,5.5
307,Alejandro Amenábar,7,6.788571428571428
11332,Sidney Salkow,7,5.428571428571429
2667,Darren Aronofsky,7,6.271428571428571
12530,W.D. Hogan,7,4.132275103660584
8514,Michael Crichton,7,6.109999999999999
8328,Matthew Vaughn,7,6.461428571428572
314,Alejandro González Iñárritu,7,6.817142857142857
316,Alejandro Jodorowsky,7,6.821428571428571
5448,James A. Contner,7,4.928571428571429
3458,Emmanuelle Bercot,7,5.805721074758332
2733,David Dobkin,7,5.441428571428572
1274,Ben Stassen,7,5.451428571428571
9617,Paul Wendkos,7,6.118571428571428
5590,Jane Campion,7,6.545714285714285
9599,Paul Shapiro,7,4.803750403522203
3603,Eros Puglielli,7,5.025714285714286
5792,Jeff Bleckner,7,5.164425962314467
5790,Jeff Beesley,7,6.162153775555168
798,André Hunebelle,7,5.547142857142857
10743,Ron Underwood,7,5.075714285714286
8582,Michael Landon jr.,7,4.889193616973919
11484,Stefan Ruzowitzky,7,5.444677345438982
7798,Marcello Aliprandi,7,4.264285714285714
754,Andrew Niccol,7,6.085714285714286
12501,Vittorio Sala,7,3.7328571428571427
3586,Ernest B. Schoedsack,7,7.317142857142857
3582,Eriprando Visconti,7,4.321428571428571
2483,Damián Romay,7,5.319486269641641
10774,Rouben Mamoulian,7,7.761428571428572
12492,Vittorio De Seta,7,7.582857142857143
2493,Dan Curtis,7,5.8100000000000005
5652,Jaume Collet-Serra,7,5.36
7721,Mamoru Hosoda,7,6.671428571428572
12557,Walter Lang,7,6.952857142857143
5398,Jacques Becker,7,7.878571428571428
453,Alexander Mackendrick,7,7.506964575691621
2982,Dennis Hopper,7,7.45
9812,Phil Joanou,7,6.136974566550997
369,Alessandro D'Alatri,7,4.825714285714286
9836,Philip Kaufman,7,6.817142857142857
5183,Hugh Hudson,7,5.5200000000000005
12636,William Dear,7,5.171428571428572
7592,Luigi Cozzi,7,3.7062033283818496
403,Alessio Maria Federici,7,4.33
12621,William A. Seiter,7,6.264285714285714
4956,Hans Petter Moland,7,6.651428571428572
9969,Pietro Marcello,7,7.039905190525148
3167,Doug Liman,7,4.958571428571429
9929,Piero Pierotti,7,3.0471428571428567
419,Alex Infascelli,7,5.238571428571428
5007,Harry Winer,7,4.997778862044436
5000,Harry Keller,7,5.548432725059376
10022,Quentin Dupieux,7,6.32
4875,Guy Ritchie,7,6.288571428571428
5397,Jacques Audiard,7,7.502857142857143
7513,Luca Guadagnino,7,5.637142857142857
12725,Xavier Dolan,7,6.385714285714286
335,Aleksandr P. Dovzenko,7,8.254285714285714
5366,Jack Hill,7,5.303313384605319
5363,Jack Gold,7,6.398571428571429
4816,Guido Lombardi,7,6.8100000000000005
9750,Peter Masterson,7,5.285714285714286
7705,Makoto Shinkai,7,6.454285714285715
5316,Ivan Passer,7,6.047142857142857
11152,Seijun Suzuki,7,7.655714285714287
2896,David Yates,7,5.647142857142858
2898,David Zucker,7,6.3500000000000005
11180,Sergey Bondarchuk,7,6.827142857142857
11178,Sergej Paradzanov,7,8.075714285714286
11176,Sergei M. Eisenstein,7,8.597142857142858
9790,Peter Werner,7,5.004231964452211
2959,Demofilo Fidani,7,2.857142857142857
10742,Ron Shelton,7,5.494285714285715
11587,Stephen Sommers,7,5.417142857142857
7875,Marco Turco,7,5.0600000000000005
11639,Steven Brill,7,4.800368453673777
4439,Gianfranco Pannone,7,5.8521006960491
5890,Jerry Hopper,7,6.081469998489401
5894,Jerry London,7,5.142857142857143
11675,Stewart Raffill,7,4.5
12394,Vicente Aranda,7,4.785714285714286
181,Alain Corneau,7,7.414285714285714
12805,Yorgos Lanthimos,7,6.422857142857143
2242,Claudio Bonivento,7,4.341428571428572
6049,Joe Carnahan,7,5.7942857142857145
2175,Chuck Russell,7,4.958571428571429
9385,Pablo Trapero,7,6.874285714285714
5919,Jesse V. Johnson,7,4.543889841873215
870,Anna Lajolo,7,6.8100000000000005
5950,Jim Abrahams,7,5.581428571428572
12418,Victor Saville,7,5.714285714285714
11608,Steve Carver,7,5.374979167264088
214,Alan Mak,7,6.451192474481062
924,Anthony Asquith,7,6.8100000000000005
2065,Christian De Sica,7,3.281428571428571
7246,Lee Tamahori,7,5.507142857142857
9451,Pappi Corsicato,7,6.715714285714285
2217,Claude Berri,7,6.661428571428572
11741,Susanne Bier,7,6.027142857142857
2340,Corey Yuen,7,4.914285714285714
890,Anne Fontaine,7,6.5200000000000005
8652,Michael Schultz,7,5.857142857142857
7280,Leon Klimovsky,7,5.216384928632648
2319,Colin Theys,7,4.6422326913255505
10667,Rodrigo Garcia,7,5.925714285714286
4431,Gianfranco Baldanello,7,3.607142857142857
5286,Isao Takahata,6,7.942561851767337
3365,Elisa Amoruso,6,4.4157969438161055
11219,Seth Gordon,6,5.451666666666667
4483,Gianni Zanasi,6,6.6000000000000005
6232,John Mackenzie,6,6.138333333333333
2116,Christophe Honoré,6,5.798429139163151
10480,Robert Enrico,6,6.321538650395557
3766,Federico Moccia,6,2.5483333333333333
10249,Ric Roman Waugh,6,5.043787793926127
9077,Nicholas Stoller,6,5.473333333333334
5270,Irving Cummings,6,6.916666666666667
2812,David Mamet,6,6.933333333333334
5268,Irvin Kershner,6,6.19
4868,Guy Maddin,6,6.6566043871836404
6207,John Kent Harrison,6,4.910196141224986
9086,Nick Castle,6,5.761666666666667
4808,Gualtiero Jacopetti,6,4.278333333333333
4368,Gerard Damiano,6,6.085762854212388
9777,Peter Strickland,6,5.94
6074,Joe Russo,6,5.486666666666667
1499,Bradley Walsh,6,4.513398886350856
4247,Gavin Hood,6,5.683333333333334
1491,Brad Silberling,6,5.560376210489988
4833,Guillermo Del Toro,6,6.415
2879,David Twohy,6,5.801666666666667
10049,Radu Jude,6,7.448333333333333
10899,Sacha Guitry,6,8.055
6602,Judd Apatow,6,5.363333333333333
10479,Robert Ellis Miller,6,5.555723300504926
5326,Ivano De Matteo,6,5.685
10058,Rafael Romero Marchent,6,5.260771203419835
4864,Guy Green,6,5.541666666666667
10248,Rian Johnson,6,6.175
4823,Guillaume Canet,6,5.458333333333333
9040,Neil Marshall,6,5.816666666666666
5341,J.J. Abrams,6,6.38
2884,David Wain,6,4.468066664758079
2360,Costanza Quatriglio,6,6.668222722279339
11149,Sebastián Silva,6,6.355
5091,Herman Yau,6,6.583333333333333
10438,Rob Zombie,6,5.816666666666666
4919,Hal Needham,6,5.60585520273715
4923,Hal Walker,6,5.833333333333333
6193,John Herzfeld,6,4.195
3276,Edoardo Winspeare,6,6.835
3270,Edoardo Leo,6,5.2283333333333335
9286,Oliver Hirschbiegel,6,5.788333333333334
3259,Edgar Wright,6,6.8500000000000005
4188,Gabriele Muccino,6,4.6280770207642155
11733,Susan Seidelman,6,5.772443619301011
6181,John Glen,6,5.746666666666666
3824,Fernando Trueba,6,6.104903487367962
4974,Harald Zwart,6,5.7299999999999995
3174,Douglas Barr,6,4.844749587155289
5039,Helmut Käutner,6,5.833333333333333
3236,Earl Bellamy,6,6.333333333333333
11011,Sang-ho Yeon,6,6.236666666666667
1304,Benny Chan,6,5.821666666666666
6180,John Gilling,6,6.761734560763336
12157,Tommy Wirkola,6,5.591666666666666
6827,Kathryn Bigelow,6,7.13
6156,John Dahl,6,5.935
4985,Harold Ramis,6,5.895
4913,Hal Ashby,6,7.745
11058,Savage Steve Holland,6,5.380508270295796
4099,Fred Cavayé,6,6.123333333333334
3118,Don McBrearty,6,4.389254353205875
6646,Julien Leclercq,6,5.554626740932733
10461,Robert Clouse,6,5.618333333333333
11703,Stéphane Brizé,6,7.0683333333333325
3351,Eli Roth,6,5.46
2809,David Mackenzie,6,6.8058219704455505
9312,Olivier Megaton,6,4.393270910305013
6659,Julio Medem,6,6.028333333333333
2989,Denys De La Patellière,6,5.221666666666667
9305,Olivier Dahan,6,5.121666666666667
4112,Fred Walton,6,5.861666666666667
5209,Iain Softley,6,5.4799999999999995
11127,Sean Penn,6,6.456666666666667
6198,John Hughes,6,6.285
9837,Philip Leacock,6,6.083333333333333
5186,Hugh Wilson,6,5.294849406582485
1392,Bille Woodruff,6,4.122858968870694
6117,Johannes Roberts,6,4.93
5168,Howard Zieff,6,6.5
10945,Sam Mendes,6,6.6933333333333325
9867,Philippe Grandrieux,6,8.040000000000001
5107,Hideaki Anno,6,6.5174886371122165
3107,Don Chaffey,6,6.466666666666666
10949,Sam Pillsbury,6,5.333333333333333
12005,Tim Hunter,6,5.58407619636396
9726,Peter Howitt,6,5.158026239710208
10066,Raffaele Mertes,6,4.583333333333333
5914,Jesse Hibbs,6,6.101300593291985
10690,Roger Michell,6,6.328333333333333
10772,Rossella Izzo,6,4.321417403308527
1756,Carlo Carlei,6,4.8116666666666665
5887,Jerry Calà,6,2.6916666666666664
1753,Carlo Borghesio,6,4.991666666666666
10689,Roger Kumble,6,4.748798585552927
9553,Paul Feig,6,4.916596765771309
9431,Paolo Poeti,6,4.948322548671139
3565,Erich Von Stroheim,6,8.513333333333334
5684,Jean Becker,6,7.333333333333333
2525,Daniel Alfredson,6,4.095
11468,Stanley Kramer,6,6.785
10784,Roy Andersson,6,7.101666666666667
10345,Richard Rich,6,5.416666666666667
